City of Tulia,TX,Publicly Owned, 355 , 892 ," 11,767 ",7.58
City of Waelder,TX,Publicly Owned, 85 , 167 ," 1,525 ",10.95
City of Weimar,TX,Publicly Owned, 251 ," 1,012 "," 12,615 ",8.02
City of Whitesboro,TX,Publicly Owned, 797 , 728 ," 6,187 ",11.77
City of Yoakum,TX,Publicly Owned, 413 ," 2,255 "," 25,218 ",8.94
"Coleman County Elec Coop, Inc",TX,Cooperative," 1,766 "," 3,049 "," 28,152 ",10.83
Comanche County Elec Coop Assn,TX,Cooperative," 9,440 "," 7,604 "," 71,215 ",10.68
Concho Valley Elec Coop Inc,TX,Cooperative," 2,757 "," 6,605 "," 64,924 ",10.17
Conoco Inc,TX,Power Marketer, 1 ," 2,136 "," 32,629 ",6.55
"Constellation NewEnergy, Inc",TX,Power Marketer," 22,014 "," 66,151 "," 1,319,598 ",5.01
Cooke County Elec Coop Assn,TX,Cooperative," 1,940 "," 8,741 "," 125,669 ",6.96
Coral Power LLC,TX,Power Marketer, 28 ," 54,934 "," 1,145,000 ",4.80
CPL Retail Energy LP,TX,Power Marketer," 146,328 "," 399,084 "," 3,258,478 ",12.25
Cuero City of,TX,Publicly Owned, 778 ," 1,475 "," 20,157 ",7.32
"Deaf Smith Electric Coop, Inc",TX,Cooperative," 7,173 "," 28,267 "," 383,048 ",7.38
Deep East Texas Elec Coop Inc,TX,Cooperative," 3,194 "," 7,629 "," 96,682 ",7.89
"Denton County Elec Coop, Inc",TX,Cooperative," 6,841 "," 51,085 "," 627,000 ",8.15
Dynegy Energy Services Inc,TX,Power Marketer, 16 ," 34,130 "," 723,265 ",4.72
El Paso Electric Company,TX,Investor Owned," 25,246 "," 232,953 "," 2,503,629 ",9.30
Entergy Gulf States Inc,TX,Investor Owned," 40,268 "," 288,768 "," 3,973,790 ",7.27
Entergy Solutions Ltd,TX,Power Marketer," 2,069 "," 71,019 "," 984,672 ",7.21
Fannin County Electric Coop,TX,Cooperative, 204 , 498 ," 5,723 ",8.70
"Farmers Electric Coop, Inc",TX,Cooperative," 3,393 "," 6,700 "," 82,929 ",8.08
Farmersville City of,TX,Publicly Owned, 254 , 574 ," 7,418 ",7.74
"Fayette Electric Coop, Inc",TX,Cooperative," 1,333 "," 4,892 "," 50,016 ",9.78
First Choice Power,TX,Power Marketer," 38,355 "," 266,103 "," 3,557,983 ",7.48
Fort Belknap Electric Coop Inc,TX,Cooperative," 1,854 "," 4,560 "," 51,100 ",8.92
Georgetown City of,TX,Publicly Owned," 2,038 "," 10,590 "," 151,931 ",6.97
Gexa Energy,TX,Power Marketer," 17,513 "," 98,734 "," 1,236,303 ",7.99
"Grayson-Collin Elec Coop, Inc",TX,Cooperative," 1,484 "," 5,170 "," 62,302 ",8.30
Green Mountain Energy Co,TX,Power Marketer," 2,601 "," 8,561 "," 120,128 ",7.13
"Greenbelt Electric Coop, Inc",TX,Cooperative," 1,005 "," 1,564 "," 13,093 ",11.95
"Greenville, City of",TX,Publicly Owned," 1,992 "," 26,278 "," 352,482 ",7.46
Guadalupe Valley Elec Coop Inc,TX,Cooperative," 4,170 "," 11,016 "," 156,801 ",7.03
Hamilton County Elec Coop Assn,TX,Cooperative, 697 ," 2,029 "," 22,045 ",9.20
Harmon Electric Assn Inc,TX,Cooperative, 42 , 76 , 571 ,13.31
Hemphill City of,TX,Publicly Owned, 224 , 908 ," 10,000 ",9.08
"HILCO Electric Cooperative, Inc.",TX,Cooperative," 4,409 "," 7,788 "," 87,064 ",8.95
Hino Electric Power Company,TX,Power Marketer," 1,351 "," 3,814 "," 39,890 ",9.56
Houston County Elec Coop Inc,TX,Cooperative, 936 ," 3,300 "," 42,358 ",7.79
J-A-C Electric Coop Inc,TX,Cooperative," 1,162 "," 2,797 "," 35,448 ",7.89
"Jackson Electric Coop, Inc",TX,Cooperative," 1,287 "," 2,923 "," 33,332 ",8.77
"Jasper-Newton Elec Coop, Inc",TX,Cooperative," 1,918 "," 3,427 "," 44,320 ",7.73
Just Energy,TX,Power Marketer," 2,098 "," 8,116 "," 86,814 ",9.35
Karnes Electric Coop Inc,TX,Cooperative," 1,657 "," 4,321 "," 50,720 ",8.52
Kerrville Public Utility Board,TX,Publicly Owned," 3,550 "," 14,759 "," 217,335 ",6.79
Kirbyville Light & Power Co,TX,Publicly Owned, 302 , 756 ," 8,280 ",9.13
Lamar County Elec Coop Assn,TX,Cooperative, 805 ," 1,968 "," 21,860 ",9.00
"Lamb County Electric Coop, Inc",TX,Cooperative," 5,866 "," 14,001 "," 194,824 ",7.19
Lampasas City of,TX,Publicly Owned, 639 ," 3,893 "," 49,303 ",7.90
"Lea County Electric Coop, Inc",TX,Cooperative," 2,450 "," 14,914 "," 248,844 ",5.99
"Lighthouse Electric Coop, Inc",TX,Cooperative," 4,277 "," 11,037 "," 121,644 ",9.07
"Lyntegar Electric Coop, Inc",TX,Cooperative," 10,027 "," 22,258 "," 260,376 ",8.55
Magic Valley Electric Coop Inc,TX,Cooperative," 9,900 "," 13,319 "," 135,968 ",9.80
"McLennan County Elec Coop, Inc",TX,Cooperative, 786 ," 2,920 "," 38,338 ",7.62
"Medina Electric Coop, Inc",TX,Cooperative," 3,618 "," 12,587 "," 137,491 ",9.15
Mid-South Electric Coop Assn,TX,Cooperative," 1,997 "," 5,366 "," 54,768 ",9.80
Mpower Retail Energy LP,TX,Power Marketer, 3 , 105 ," 1,320 ",7.95
Mutual Energy SWEPCO,TX,Power Marketer," 34,597 "," 7,963 "," 95,223 ",8.36
"Navarro County Elec Coop, Inc",TX,Cooperative," 1,019 "," 2,055 "," 22,606 ",9.09
"Navasota Valley Elec Coop, Inc",TX,Cooperative," 1,113 "," 3,445 "," 44,000 ",7.83
Newton City of,TX,Publicly Owned, 198 , 932 ," 13,012 ",7.16
NM Energy of Texas,TX,Power Marketer, 442 , 218 ," 3,573 ",6.10
North Plains Electric Coop Inc,TX,Cooperative," 2,608 "," 7,172 "," 76,350 ",9.39
"Nueces Electric Coop, Inc",TX,Cooperative," 1,513 "," 3,563 "," 39,706 ",8.97
"Panola-Harrison Elec Coop, Inc",TX,Cooperative," 1,259 "," 1,596 "," 23,117 ",6.90
"Pedernales Electric Coop, Inc",TX,Cooperative," 15,609 "," 56,374 "," 817,656 ",6.89
POLR Power,TX,Power Marketer, 269 , 615 ," 7,504 ",8.20
Reliant Energy Elec Solutions,TX,Power Marketer," 6,924 "," 311,987 "," 5,038,908 ",6.19
Reliant Energy Retail Services,TX,Power Marketer," 209,107 "," 1,106,780 "," 11,903,519 ",9.30
"Republic Power, L.P.",TX,Power Marketer," 6,321 "," 5,484 "," 61,303 ",8.95
"Rio Grande Electric Coop, Inc",TX,Cooperative," 3,989 "," 9,842 "," 95,108 ",10.35
"Rita Blanca Electric Coop, Inc",TX,Cooperative," 3,493 "," 10,381 "," 155,895 ",6.66
"Rusk County Electric Coop, Inc",TX,Cooperative," 1,682 "," 4,170 "," 55,453 ",7.52
Sam Houston Electric Coop Inc,TX,Cooperative," 4,903 "," 10,930 "," 146,051 ",7.48
San Antonio City of,TX,Publicly Owned," 67,710 "," 488,373 "," 6,963,901 ",7.01
"San Bernard Electric Coop, Inc",TX,Cooperative," 1,190 "," 5,032 "," 67,173 ",7.49
San Patricio Electric Coop Inc,TX,Cooperative," 2,481 "," 2,968 "," 24,475 ",12.13
Seguin City of,TX,Publicly Owned," 1,204 "," 5,938 "," 90,426 ",6.57
Sempra Energy Solutions,TX,Power Marketer, 30 ," 75,413 "," 1,589,221 ",4.75
Sharyland Utilities LP,TX,Investor Owned, 191 , 507 ," 26,012 ",1.95
Smithville City of,TX,Publicly Owned, 314 ," 1,581 "," 16,324 ",9.69
South Plains Electric Coop Inc,TX,Cooperative," 6,439 "," 39,050 "," 691,323 ",5.65
Southwest Arkansas E C C,TX,Cooperative, 44 , 57 , 817 ,6.98
Southwest Rural Elec Assn Inc,TX,Cooperative, 815 ," 1,901 "," 21,883 ",8.69
"Southwest Texas Elec Coop, Inc",TX,Cooperative," 3,625 "," 4,325 "," 36,311 ",11.91
Southwestern Electric Power Co,TX,Investor Owned," 26,194 "," 114,036 "," 2,105,777 ",5.42
Southwestern Public Service Co,TX,Investor Owned," 58,974 "," 233,631 "," 4,541,782 ",5.14
"Spark Energy, LP",TX,Power Marketer," 4,179 "," 12,707 "," 124,786 ",10.18
StarEn Power,TX,Power Marketer, 7 , 106 ," 1,238 ",8.56
Starlight Electric,TX,Power Marketer, 16 , 103 ," 1,309 ",7.87
Strategic Energy LLC,TX,Power Marketer," 12,690 "," 288,194 "," 4,458,439 ",6.46
"Swisher Electric Coop, Inc",TX,Cooperative, 286 ," 1,096 "," 13,116 ",8.36
Tara Energy Inc,TX,Power Marketer," 2,206 "," 15,809 "," 217,671 ",7.26
Taylor Electric Coop Inc,TX,Cooperative," 2,442 "," 7,477 "," 79,239 ",9.44
Texas Commercial Energy,TX,Power Marketer," 3,928 "," 89,623 "," 1,359,701 ",6.59
Timpson City of,TX,Publicly Owned, 115 , 482 ," 5,141 ",9.38
Tractebel Energy Services Inc,TX,Power Marketer, 101 ," 108,719 "," 1,693,191 ",6.42
"Tri-County Electric Coop, Inc",TX,Cooperative," 8,745 "," 22,498 "," 286,610 ",7.85
"Tri-County Electric Coop, Inc",TX,Cooperative, 7 , 5 , 40 ,12.50
TriEagle Energy LLC,TX,Power Marketer, 10 , 122 ," 1,210 ",10.08
Trinity Valley Elec Coop Inc,TX,Cooperative," 3,053 "," 6,592 "," 114,223 ",5.77
TXU Energy Retail Co LP,TX,Power Marketer," 346,634 "," 1,414,950 "," 14,801,355 ",9.56
TXU SESCO Energy Serv Co,TX,Power Marketer," 6,947 "," 15,769 "," 292,770 ",5.39
United Electric Coop Service Inc,TX,Cooperative," 8,176 "," 21,584 "," 263,884 ",8.18
Upshur Rural Elec Coop Corp,TX,Cooperative," 4,428 "," 10,554 "," 175,424 ",6.02
Utility Choice Electric,TX,Power Marketer," 6,011 "," 77,626 "," 1,046,760 ",7.42
"Victoria Electric Coop, Inc",TX,Cooperative," 2,101 "," 4,715 "," 57,584 ",8.19
Weatherford Mun Utility System,TX,Publicly Owned," 1,749 "," 12,341 "," 133,340 ",9.26
"Wharton County Elec Coop, Inc",TX,Cooperative, 631 ," 2,863 "," 35,015 ",8.18
Wise Electric Coop Inc,TX,Cooperative," 3,945 "," 5,971 "," 81,860 ",7.29
"Wood County Electric Coop, Inc",TX,Cooperative," 3,751 "," 10,379 "," 148,644 ",6.98
"WTU Retail Energy, L.P.",TX,Power Marketer," 54,310 "," 111,195 "," 1,046,283 ",10.63
XERS Inc,TX,Investor Owned, 53 ," 39,761 "," 769,048 ",5.17
Beaver City Corporation,UT,Publicly Owned, 286 ," 1,204 "," 16,757 ",7.19
Bountiful City City of,UT,Publicly Owned," 1,479 "," 6,297 "," 94,816 ",6.64
"Bridger Valley Elec Assn, Inc",UT,Cooperative, 164 , 334 ," 4,206 ",7.94
Brigham City Corporation,UT,Publicly Owned, 757 ," 2,629 "," 38,476 ",6.83
City of Blanding,UT,Publicly Owned, 300 , 792 ," 10,191 ",7.77
City of Enterprise,UT,Publicly Owned, 75 , 204 ," 2,434 ",8.38
City of Helper,UT,Publicly Owned, 48 , 92 ," 3,746 ",2.46
City of Logan,UT,Publicly Owned," 1,863 "," 15,287 "," 226,980 ",6.73
City of Manti,UT,Publicly Owned, 153 , 460 ," 6,892 ",6.67
City of Monroe,UT,Publicly Owned, 55 , 222 ," 2,960 ",7.50
City of Morgan City,UT,Publicly Owned, 250 , 456 ," 5,499 ",8.29
City of Mt Pleasant,UT,Publicly Owned, 165 , 509 ," 5,805 ",8.77
City of Murray,UT,Publicly Owned," 2,939 "," 17,556 "," 257,110 ",6.83
City of Santa Clara,UT,Publicly Owned, 80 , 353 ," 3,999 ",8.83
City of Springville,UT,Publicly Owned, 862 ," 5,091 "," 47,250 ",10.77
City of St George,UT,Publicly Owned," 4,997 "," 7,673 "," 104,075 ",7.37
City of Washington,UT,Publicly Owned, 342 ," 1,453 "," 28,099 ",5.17
"Dixie Escalante R E A, Inc",UT,Cooperative," 1,072 "," 3,966 "," 78,063 ",5.08
"Empire Electric Assn, Inc",UT,Cooperative, 279 , 756 ," 8,641 ",8.75
Ephraim City of,UT,Publicly Owned, 203 ," 1,391 "," 15,156 ",9.18
Fairview City Corporation,UT,Publicly Owned, 76 , 174 ," 1,661 ",10.48
Fillmore City Corporation,UT,Publicly Owned, 254 ," 1,801 "," 26,580 ",6.78
"Flowell Electric Assn, Inc",UT,Cooperative, 273 ," 1,153 "," 21,077 ",5.47
"Garkane Energy Coop, Inc",UT,Cooperative, 899 ," 3,322 "," 42,551 ",7.81
Heber Light & Power Company,UT,Publicly Owned," 1,040 "," 3,714 "," 45,500 ",8.16
Hurricane Power Committee,UT,Publicly Owned, 563 ," 2,392 "," 26,180 ",9.14
Hyrum City Corporation,UT,Publicly Owned, 133 , 805 ," 12,578 ",6.40
Kanab City Corporation,UT,Publicly Owned, 351 ," 1,126 "," 13,637 ",8.26
Kanosh Town Corporation,UT,Publicly Owned, 13 , 16 , 174 ,9.20
Kaysville City Corporation,UT,Publicly Owned, 555 ," 2,858 "," 37,803 ",7.56
Lehi City Corporation,UT,Publicly Owned, 504 ," 11,129 "," 104,954 ",10.60
Meadow Town Corporation,UT,Publicly Owned, 10 , 21 , 282 ,7.45
Moon Lake Electric Assn Inc,UT,Cooperative," 2,881 "," 11,461 "," 186,379 ",6.15
"Mt Wheeler Power, Inc",UT,Cooperative, 148 , 385 ," 5,906 ",6.52
Navajo Tribal Utility Auth,UT,Publicly Owned, 92 , 420 ," 5,333 ",7.88
Nephi City Corporation,UT,Publicly Owned, 318 ," 1,400 "," 19,937 ",7.02
PacifiCorp,UT,Investor Owned," 69,622 "," 357,917 "," 6,901,439 ",5.19
Parowan City Corporation,UT,Publicly Owned, 121 , 230 ," 2,819 ",8.16
Payson City Corporation,UT,Publicly Owned, 358 ," 3,131 "," 44,000 ",7.12
Price Municipal Corporation,UT,Publicly Owned, 492 ," 2,375 "," 42,347 ",5.61
Provo City Corporation,UT,Publicly Owned," 4,669 "," 23,089 "," 368,263 ",6.27
Raft River Rural Elec Coop Inc,UT,Cooperative, 242 , 84 ," 1,840 ",4.57
Salem City Corporation,UT,Publicly Owned, 63 , 394 ," 4,152 ",9.49
Spanish Fork City Corporation,UT,Publicly Owned, 958 ," 4,642 "," 66,040 ",7.03
Spring City Corporation,UT,Publicly Owned, 8 , 11 , 97 ,11.34
Strawberry Electric Serv Dist,UT,Publicly Owned, 421 , 776 ," 7,072 ",10.97
Town of Holden,UT,Publicly Owned, 5 , 3 , 30 ,10.00
Town of Oak City,UT,Publicly Owned, 10 , 19 , 318 ,5.97
Wells Rural Electric Co,UT,Cooperative, 203 , 719 ," 10,553 ",6.81
Western Area Power Administration,UT,Federal, 4 ," 1,841 "," 62,985 ",2.92
"Barton Village, Inc",VT,Publicly Owned, 210 , 601 ," 4,119 ",14.59
Burlington City of,VT,Publicly Owned," 3,615 "," 19,262 "," 190,386 ",10.12
Central Vermont Pub Serv Corp,VT,Investor Owned," 20,094 "," 104,366 "," 853,804 ",12.22
Green Mountain Power Corp,VT,Investor Owned," 13,559 "," 74,863 "," 707,410 ",10.58
Hyde Park Village of,VT,Publicly Owned, 151 , 363 ," 3,167 ",11.46
Jacksonville Village of,VT,Publicly Owned, 51 , 80 , 749 ,10.68
Johnson Village of,VT,Publicly Owned, 102 , 150 ," 1,737 ",8.64
Lyndonville Village of,VT,Publicly Owned, 655 ," 1,297 "," 10,757 ",12.06
Omya Inc,VT,Investor Owned, 71 , 306 ," 3,519 ",8.70
Orleans Village of,VT,Publicly Owned, 65 , 225 ," 2,168 ",10.38
Rochester Electric Lt & Pwr Co,VT,Investor Owned, 133 , 284 ," 1,870 ",15.19
Town of Hardwick,VT,Publicly Owned, 355 , 527 ," 4,509 ",11.69
Town of Readsboro,VT,Publicly Owned, 44 , 40 , 387 ,10.34
Town of Stowe,VT,Publicly Owned, 618 ," 3,848 "," 34,192 ",11.25
"Vermont Electric Coop, Inc",VT,Cooperative, 662 ," 1,158 "," 8,427 ",13.74
Village of Enosburg Falls,VT,Publicly Owned, 170 , 674 ," 4,965 ",13.58
Village of Ludlow,VT,Publicly Owned, 629 ," 1,447 "," 13,332 ",10.85
Village of Morrisville,VT,Publicly Owned, 463 , 842 ," 7,523 ",11.19
Village of Northfield,VT,Publicly Owned, 182 , 571 ," 4,870 ",11.72
Village of Swanton,VT,Publicly Owned, 283 , 482 ," 4,223 ",11.41
Washington Electric Coop Inc,VT,Cooperative, 251 , 562 ," 3,383 ",16.61
A & N Electric Coop,VA,Cooperative, 758 ," 1,263 "," 12,611 ",10.02
Appalachian Power Co,VA,Investor Owned," 67,221 "," 179,475 "," 3,812,641 ",4.71
BARC Electric Coop Inc,VA,Cooperative, 575 ," 2,569 "," 27,287 ",9.41
Bristol Virginia Utilities,VA,Publicly Owned," 2,049 "," 2,790 "," 54,321 ",5.14
Central Virginia Electric Coop,VA,Cooperative," 2,720 "," 6,305 "," 85,580 ",7.37
City of Bedford,VA,Publicly Owned, 985 ," 2,599 "," 40,345 ",6.44
City of Danville,VA,Publicly Owned," 11,780 "," 18,517 "," 333,064 ",5.56
City of Franklin,VA,Publicly Owned, 718 ," 2,975 "," 36,025 ",8.26
City of Manassas,VA,Publicly Owned," 2,198 "," 11,928 "," 174,828 ",6.82
City of Martinsville,VA,Publicly Owned, 385 ," 3,778 "," 75,182 ",5.03
City of Radford,VA,Publicly Owned, 739 ," 1,543 "," 25,362 ",6.08
City of Salem,VA,Publicly Owned," 2,019 "," 7,957 "," 176,305 ",4.51
Community Electric Coop,VA,Cooperative," 1,574 "," 2,328 "," 26,026 ",8.94
Craig-Botetourt Electric Coop,VA,Cooperative, 543 ," 1,021 "," 11,194 ",9.12
Delmarva Power & Light Company,VA,Investor Owned," 3,105 "," 13,060 "," 180,151 ",7.25
Harrisonburg City of,VA,Publicly Owned," 2,826 "," 24,519 "," 383,355 ",6.40
Kentucky Utilities Co,VA,Investor Owned," 4,184 "," 13,877 "," 261,868 ",5.30
"Mecklenburg Electric Coop, Inc",VA,Cooperative," 1,699 "," 7,298 "," 87,603 ",8.33
"Northern Neck Elec Coop, Inc",VA,Cooperative, 942 ," 3,085 "," 32,960 ",9.36
Northern Virginia Elec Coop,VA,Cooperative," 7,236 "," 63,730 "," 658,417 ",9.68
Potomac Edison Co,VA,Investor Owned," 12,482 "," 32,695 "," 580,665 ",5.63
Powell Valley Electric Coop,VA,Cooperative," 1,208 "," 1,784 "," 21,335 ",8.36
Prince George Electric Coop,VA,Cooperative," 1,015 "," 4,415 "," 62,510 ",7.06
Rappahannock Electric Coop,VA,Cooperative," 4,813 "," 11,180 "," 110,872 ",10.08
Shenandoah Valley Elec Coop,VA,Cooperative," 6,010 "," 9,240 "," 101,801 ",9.08
"Southside Electric Coop, Inc",VA,Cooperative," 1,815 "," 4,678 "," 49,882 ",9.38
Town of Blackstone,VA,Publicly Owned, 236 , 817 ," 11,561 ",7.07
Town of Culpeper,VA,Publicly Owned," 1,373 "," 2,064 "," 23,730 ",8.70
Town of Elkton,VA,Publicly Owned, 162 , 462 ," 6,430 ",7.19
Town of Front Royal,VA,Publicly Owned, 900 ," 4,094 "," 63,591 ",6.44
Town of Richlands,VA,Publicly Owned, 889 ," 1,652 "," 32,149 ",5.14
Town of Wakefield,VA,Publicly Owned, 109 , 162 ," 2,240 ",7.23
Virginia Electric & Power Co,VA,Investor Owned," 225,790 "," 1,910,269 "," 33,396,930 ",5.72
Virginia Tech Electric Service,VA,Publicly Owned," 1,111 "," 10,864 "," 220,119 ",4.94
"Alder Mutual Light Co, Inc",WA,Cooperative, 16 , 13 , 204 ,6.37
Avista Corp,WA,Investor Owned," 21,656 "," 144,289 "," 2,041,675 ",7.07
Benton Rural Electric Assn,WA,Cooperative," 2,771 "," 11,166 "," 190,646 ",5.86
"Big Bend Electric Coop, Inc",WA,Cooperative," 3,712 "," 15,016 "," 368,818 ",4.07
Bonneville Power Admin,WA,Federal, 6 ," 23,235 "," 733,500 ",3.17
City of Blaine,WA,Publicly Owned, 497 ," 2,493 "," 35,621 ",7.00
City of Cashmere,WA,Publicly Owned, 211 , 832 ," 32,394 ",2.57
City of Centralia,WA,Publicly Owned," 1,334 "," 2,364 "," 36,753 ",6.43
City of Cheney,WA,Publicly Owned, 496 ," 2,661 "," 54,714 ",4.86
City of Chewelah,WA,Publicly Owned, 181 , 622 ," 9,953 ",6.25
City of Coulee Dam,WA,Publicly Owned, 84 , 370 ," 7,098 ",5.21
City of Ellensburg,WA,Publicly Owned," 1,190 "," 5,613 "," 111,066 ",5.05
City of McCleary,WA,Publicly Owned, 62 , 261 ," 2,608 ",10.01
City of Milton,WA,Publicly Owned, 181 ," 1,054 "," 5,555 ",18.97
City of Richland,WA,Publicly Owned," 2,066 "," 12,097 "," 282,103 ",4.29
City of Sumas,WA,Publicly Owned, 88 , 294 ," 3,542 ",8.30
Clearwater Power Company,WA,Cooperative, 125 , 203 ," 2,612 ",7.77
"Columbia Rural Elec Assn, Inc",WA,Cooperative, 906 ," 1,417 "," 24,841 ",5.70
Elmhurst Mutual Power & Light Co,WA,Cooperative, 561 ," 1,557 "," 41,471 ",3.75
Inland Power & Light Company,WA,Cooperative," 1,946 "," 4,096 "," 81,495 ",5.03
Kootenai Electric Coop Inc,WA,Cooperative, 6 , 4 , 44 ,9.09
Lakeview Light & Power,WA,Cooperative," 1,936 "," 8,727 "," 163,276 ",5.34
Modern Electric Water Company,WA,Cooperative," 1,867 "," 5,748 "," 117,896 ",4.88
"Nespelem Valley Elec Coop, Inc",WA,Cooperative, 246 , 757 ," 12,609 ",6.00
"Ohop Mutual Light Company, Inc",WA,Cooperative, 120 , 176 ," 3,544 ",4.97
"Okanogan County Elec Coop, Inc",WA,Cooperative, 271 , 985 ," 9,866 ",9.98
Orcas Power & Light Coop,WA,Cooperative," 1,666 "," 3,009 "," 50,375 ",5.97
PacifiCorp,WA,Investor Owned," 16,686 "," 69,044 "," 1,374,678 ",5.02
Parkland Light & Water Company,WA,Cooperative, 464 ," 2,258 "," 61,164 ",3.69
Peninsula Light Company,WA,Cooperative," 2,995 "," 8,220 "," 113,907 ",7.22
Port Angeles City of,WA,Publicly Owned," 1,522 "," 4,611 "," 97,201 ",4.74
PUD No 1 of Asotin County,WA,Publicly Owned, 3 , 19 , 475 ,4.00
PUD No 1 of Benton County,WA,Publicly Owned," 7,296 "," 46,212 "," 918,079 ",5.03
PUD No 1 of Chelan County,WA,Publicly Owned," 6,736 "," 14,900 "," 461,128 ",3.23
PUD No 1 of Clallam County,WA,Publicly Owned," 2,584 "," 4,810 "," 71,343 ",6.74
PUD No 1 of Clark County,WA,Publicly Owned," 11,975 "," 81,745 "," 1,295,437 ",6.31
PUD No 1 of Cowlitz County,WA,Publicly Owned," 5,079 "," 22,379 "," 362,576 ",6.17
PUD No 1 of Douglas County,WA,Publicly Owned," 2,138 "," 4,306 "," 197,177 ",2.18
PUD No 1 of Ferry County,WA,Publicly Owned, 504 ," 1,226 "," 17,181 ",7.14
PUD No 1 of Franklin County,WA,Publicly Owned," 4,575 "," 30,571 "," 507,654 ",6.02
PUD No 1 of Grays Harbor Cnty,WA,Publicly Owned," 5,241 "," 17,612 "," 250,605 ",7.03
PUD No 1 of Kittitas County,WA,Publicly Owned, 407 ," 1,122 "," 18,835 ",5.96
PUD No 1 of Klickitat County,WA,Publicly Owned," 1,866 "," 6,004 "," 104,093 ",5.77
PUD No 1 of Lewis County,WA,Publicly Owned," 4,589 "," 9,489 "," 203,613 ",4.66
PUD No 1 of Macon County,WA,Publicly Owned, 409 , 882 ," 11,760 ",7.50
PUD No 1 of Okanogan County,WA,Publicly Owned," 3,569 "," 12,728 "," 255,678 ",4.98
PUD No 1 of Pend Oreille Cnty,WA,Publicly Owned, 801 ," 1,466 "," 45,078 ",3.25
PUD No 1 of Skamania County,WA,Publicly Owned, 517 ," 1,485 "," 21,291 ",6.97
PUD No 1 of Snohomish County,WA,Publicly Owned," 27,449 "," 148,895 "," 2,124,000 ",7.01
PUD No 1 Wahkiakum County,WA,Publicly Owned, 312 , 712 ," 9,502 ",7.49
PUD No 2 of Grant County,WA,Publicly Owned," 4,459 "," 17,072 "," 520,378 ",3.28
PUD No 2 of Pacific County,WA,Publicly Owned," 2,117 "," 6,336 "," 84,220 ",7.52
PUD No 3 of Mason County,WA,Publicly Owned," 2,127 "," 9,836 "," 160,837 ",6.12
Puget Sound Energy Inc,WA,Investor Owned," 110,531 "," 573,921 "," 8,331,965 ",6.89
Seattle City of,WA,Publicly Owned," 34,130 "," 292,721 "," 4,771,046 ",6.14
Tacoma City of,WA,Publicly Owned," 14,449 "," 49,748 "," 1,061,684 ",4.69
Tanner Electric Coop,WA,Cooperative, 270 , 750 ," 10,692 ",7.01
Town of Eatonville,WA,Publicly Owned, 102 , 811 ," 10,333 ",7.85
Town of Steilacoom,WA,Publicly Owned, 97 , 438 ," 6,383 ",6.86
Vera Irrigation District #15,WA,Publicly Owned, 778 ," 4,337 "," 76,618 ",5.66
Appalachian Power Co,WV,Investor Owned," 61,844 "," 183,100 "," 3,596,536 ",5.09
Black Diamond Power Company,WV,Investor Owned, 363 , 428 ," 5,494 ",7.79
Craig-Botetourt Electric Coop,WV,Cooperative, 42 , 26 , 247 ,10.53
Elk Power Co,WV,Investor Owned, 735 , 594 ," 9,254 ",6.42
Elkhorn Public Service Co,WV,Investor Owned, 66 , 47 , 646 ,7.28
"Harrison Rural Elec Assn, Inc",WV,Cooperative, 493 , 795 ," 8,980 ",8.85
Kimball Light & Water Co,WV,Investor Owned, 90 , 67 , 957 ,7.00
Monongahela Power Co,WV,Investor Owned," 42,195 "," 139,364 "," 2,388,251 ",5.84
New Martinsville City of,WV,Publicly Owned, 410 ," 1,352 "," 22,786 ",5.93
